"Species"	"number_wasps"	"w"	"total_alive"	"total_nested"	"total_usurp"	"total_coNested"
"dominula"	130	93	6	6	0	4
"dominula"	130	94	5	5	0	5
"dominula"	130	95	6	6	0	6
"dominula"	130	96	4	4	0	3
"dominula"	130	97	4	4	0	3
"dominula"	130	98	8	8	0	6
"dominula"	130	99	7	7	1	6
"dominula"	130	100	7	7	0	5
"dominula"	130	101	4	4	0	3
"dominula"	130	102	7	7	0	6
"dominula"	130	103	5	5	0	5
"dominula"	130	104	4	4	0	3
"dominula"	130	105	3	3	0	3
"dominula"	130	106	7	7	1	6
"dominula"	130	107	4	4	0	3
"dominula"	130	108	7	7	0	6
"dominula"	130	109	5	5	0	5
"dominula"	130	110	5	5	0	4
"dominula"	130	111	6	6	0	6
"dominula"	130	112	4	4	0	4
"dominula"	130	113	4	4	0	4
"dominula"	130	114	4	4	0	3
"dominula"	130	115	6	6	0	5
"dominula"	130	116	6	6	1	3
"dominula"	130	117	5	5	0	5
"dominula"	130	118	5	5	0	4
"dominula"	130	119	4	4	0	3
"dominula"	130	120	5	5	0	5
"dominula"	130	121	7	7	0	5
"dominula"	130	122	7	7	1	4
"dominula"	130	123	5	5	0	3
"dominula"	130	124	8	8	0	5
"dominula"	130	125	5	5	0	2
"dominula"	130	126	5	5	0	5
"dominula"	130	127	4	4	0	3
"dominula"	130	128	4	4	0	4
"dominula"	130	129	7	7	0	5
"dominula"	130	130	6	6	0	3
"dominula"	140	1	6	6	0	0
"dominula"	140	2	6	6	0	1
"dominula"	140	3	7	7	0	0
"dominula"	140	4	7	7	0	1
"dominula"	140	5	5	5	0	0
"dominula"	140	6	7	7	0	1
"dominula"	140	7	7	7	0	3
"dominula"	140	8	6	6	0	1
"dominula"	140	9	6	6	0	1
"dominula"	140	10	6	6	0	3
"dominula"	140	11	7	7	0	2
"dominula"	140	12	4	4	1	1
"dominula"	140	13	6	6	0	5
"dominula"	140	14	5	5	0	3
"dominula"	140	15	9	9	0	5
"dominula"	140	16	6	6	0	4
"dominula"	140	17	7	7	0	4
"dominula"	140	18	8	8	0	4
"dominula"	140	19	7	7	0	4
"dominula"	140	20	6	6	0	6
"dominula"	140	21	5	5	0	4
"dominula"	140	22	5	5	0	4
"dominula"	140	23	6	6	0	4
"dominula"	140	24	5	5	0	2
"dominula"	140	25	8	8	1	5
"dominula"	140	26	6	6	0	5
"dominula"	140	27	5	5	0	5
"dominula"	140	28	7	7	0	3
"dominula"	140	29	5	5	0	4
"dominula"	140	30	8	8	0	6
"dominula"	140	31	5	5	0	2
"dominula"	140	32	5	5	0	4
"dominula"	140	33	7	7	0	5
"dominula"	140	34	6	6	0	2
"dominula"	140	35	7	7	0	3
"dominula"	140	36	6	6	0	2
"dominula"	140	37	5	5	0	5
"dominula"	140	38	6	6	0	3
"dominula"	140	39	6	6	0	5
"dominula"	140	40	6	6	0	6
"dominula"	140	41	5	5	0	3
"dominula"	140	42	7	7	0	5
"dominula"	140	43	3	3	0	3
"dominula"	140	44	5	5	0	5
"dominula"	140	45	6	6	0	5
"dominula"	140	46	6	6	0	5
"dominula"	140	47	4	4	0	4
"dominula"	140	48	4	4	0	2
"dominula"	140	49	7	7	0	6
"dominula"	140	50	8	8	0	5
"dominula"	140	51	7	7	0	4
"dominula"	140	52	6	6	0	6
"dominula"	140	53	7	7	0	4
"dominula"	140	54	4	4	0	4
"dominula"	140	55	4	4	0	4
"dominula"	140	56	7	7	0	4
"dominula"	140	57	6	6	0	5
"dominula"	140	58	6	6	0	6
"dominula"	140	59	7	7	0	4
"dominula"	140	60	6	6	0	3
"dominula"	140	61	7	7	0	4
"dominula"	140	62	4	4	0	3
"dominula"	140	63	6	6	0	5
"dominula"	140	64	7	7	0	7
"dominula"	140	65	5	5	0	4
"dominula"	140	66	3	3	0	2
"dominula"	140	67	3	3	0	3
"dominula"	140	68	6	6	0	4
"dominula"	140	69	6	6	0	2
"dominula"	140	70	5	5	0	3
"dominula"	140	71	7	7	0	4
"dominula"	140	72	6	6	0	6
"dominula"	140	73	6	6	0	4
"dominula"	140	74	7	7	0	6
"dominula"	140	75	6	6	0	4
"dominula"	140	76	7	7	0	6
"dominula"	140	77	7	7	0	2
"dominula"	140	78	5	5	0	5
"dominula"	140	79	4	4	0	2
"dominula"	140	80	6	6	0	5
"dominula"	140	81	6	6	0	5
"dominula"	140	82	6	6	0	4
"dominula"	140	83	4	4	1	2
"dominula"	140	84	8	8	1	6
"dominula"	140	85	7	7	0	6
"dominula"	140	86	5	5	0	5
"dominula"	140	87	4	4	0	4
"dominula"	140	88	6	6	0	5
"dominula"	140	89	5	5	0	3
"dominula"	140	90	6	6	0	5
"dominula"	140	91	6	6	1	4
"dominula"	140	92	4	4	0	3
"dominula"	140	93	7	7	0	6
"dominula"	140	94	3	3	0	3
"dominula"	140	95	5	5	0	5
"dominula"	140	96	4	4	0	3
"dominula"	140	97	5	5	0	5
"dominula"	140	98	6	6	0	4
"dominula"	140	99	7	7	0	4
"dominula"	140	100	6	6	0	4
"dominula"	140	101	7	7	0	5
"dominula"	140	102	6	6	0	3
"dominula"	140	103	4	4	0	3
"dominula"	140	104	4	4	0	2
"dominula"	140	105	4	4	0	4
"dominula"	140	106	6	6	0	6
"dominula"	140	107	6	6	0	6
"dominula"	140	108	7	7	0	6
"dominula"	140	109	7	7	0	5
"dominula"	140	110	6	6	0	5
"dominula"	140	111	6	6	0	5
"dominula"	140	112	5	5	0	3
"dominula"	140	113	6	6	0	5
"dominula"	140	114	6	6	0	5
"dominula"	140	115	6	6	0	5
"dominula"	140	116	5	5	0	4
"dominula"	140	117	5	5	0	4
"dominula"	140	118	6	6	0	5
"dominula"	140	119	6	6	0	5
"dominula"	140	120	7	7	0	6
"dominula"	140	121	5	5	0	4
"dominula"	140	122	5	5	0	3
"dominula"	140	123	5	5	0	5
"dominula"	140	124	5	5	0	4
"dominula"	140	125	5	5	0	5
"dominula"	140	126	5	5	2	3
"dominula"	140	127	7	7	0	6
"dominula"	140	128	5	5	1	4
"dominula"	140	129	7	7	0	5
"dominula"	140	130	4	4	0	4
"dominula"	140	131	5	5	0	4
"dominula"	140	132	5	5	0	4
"dominula"	140	133	5	5	0	2
"dominula"	140	134	6	6	0	6
"dominula"	140	135	6	6	0	5
"dominula"	140	136	4	4	0	4
"dominula"	140	137	6	6	0	5
"dominula"	140	138	5	5	0	3
"dominula"	140	139	7	7	0	3
"dominula"	140	140	4	4	0	2
"dominula"	150	1	6	6	0	0
"dominula"	150	2	6	6	0	1
"dominula"	150	3	3	3	0	1
"dominula"	150	4	5	5	0	0
"dominula"	150	5	7	7	1	1
"dominula"	150	6	6	6	0	1
"dominula"	150	7	6	6	1	2
"dominula"	150	8	6	6	0	2
"dominula"	150	9	7	7	0	3
"dominula"	150	10	6	6	0	3
"dominula"	150	11	5	5	0	2
"dominula"	150	12	6	6	0	4
"dominula"	150	13	5	5	0	4
"dominula"	150	14	7	7	0	3
"dominula"	150	15	8	8	0	5
"dominula"	150	16	8	8	0	4
"dominula"	150	17	6	6	1	3
"dominula"	150	18	5	5	0	2
"dominula"	150	19	6	6	1	3
"dominula"	150	20	5	5	0	4
"dominula"	150	21	5	5	0	2
"dominula"	150	22	6	6	0	4
"dominula"	150	23	6	6	0	2
"dominula"	150	24	6	6	0	3
"dominula"	150	25	7	7	0	3
"dominula"	150	26	5	5	0	3
"dominula"	150	27	4	4	0	2
"dominula"	150	28	5	5	0	5
"dominula"	150	29	8	8	0	5
"dominula"	150	30	5	5	0	4
"dominula"	150	31	8	8	1	4
"dominula"	150	32	7	7	0	3
"dominula"	150	33	8	8	0	3
"dominula"	150	34	6	6	0	4
"dominula"	150	35	9	9	0	4
"dominula"	150	36	6	6	0	5
"dominula"	150	37	6	6	0	4
"dominula"	150	38	4	4	0	4
"dominula"	150	39	5	5	0	4
"dominula"	150	40	5	5	0	2
"dominula"	150	41	6	6	0	6
"dominula"	150	42	7	7	0	3
"dominula"	150	43	5	5	0	3
"dominula"	150	44	4	4	0	3
"dominula"	150	45	5	5	0	4
"dominula"	150	46	6	6	0	3
"dominula"	150	47	6	6	0	6
"dominula"	150	48	5	5	0	3
"dominula"	150	49	8	8	0	6
"dominula"	150	50	3	3	0	3
"dominula"	150	51	5	5	0	2
"dominula"	150	52	5	5	0	5
"dominula"	150	53	7	7	0	6
"dominula"	150	54	6	6	0	3
"dominula"	150	55	5	5	0	4
"dominula"	150	56	5	5	0	2
"dominula"	150	57	5	5	0	2
"dominula"	150	58	7	7	0	4
"dominula"	150	59	7	7	0	6
"dominula"	150	60	7	7	0	5
"dominula"	150	61	6	6	0	4
"dominula"	150	62	3	3	0	3
"dominula"	150	63	5	5	0	4
"dominula"	150	64	6	6	0	6
"dominula"	150	65	6	6	0	5
"dominula"	150	66	6	6	0	5
"dominula"	150	67	6	6	0	4
"dominula"	150	68	7	7	0	6
"dominula"	150	69	5	5	0	3
"dominula"	150	70	5	5	0	1
"dominula"	150	71	5	5	0	5
"dominula"	150	72	5	5	0	4
"dominula"	150	73	6	6	0	4
"dominula"	150	74	8	8	0	4
"dominula"	150	75	6	6	0	4
"dominula"	150	76	6	6	0	6
"dominula"	150	77	6	6	0	5
"dominula"	150	78	4	4	0	2
"dominula"	150	79	4	4	0	3
"dominula"	150	80	6	6	0	4
"dominula"	150	81	5	5	0	4
"dominula"	150	82	6	6	0	4
"dominula"	150	83	6	6	0	4
"dominula"	150	84	4	4	0	3
"dominula"	150	85	6	6	0	4
"dominula"	150	86	4	4	0	4
"dominula"	150	87	4	4	0	4
"dominula"	150	88	5	5	0	3
"dominula"	150	89	5	5	0	3
"dominula"	150	90	6	6	0	5
"dominula"	150	91	4	4	0	4
"dominula"	150	92	7	7	0	5
"dominula"	150	93	4	4	0	4
"dominula"	150	94	4	4	1	2
"dominula"	150	95	6	6	0	3
"dominula"	150	96	5	5	0	3
"dominula"	150	97	5	5	1	3
"dominula"	150	98	6	6	0	5
"dominula"	150	99	3	3	0	2
"dominula"	150	100	6	6	0	6
"dominula"	150	101	5	5	0	4
"dominula"	150	102	7	7	0	4
"dominula"	150	103	5	5	0	3
"dominula"	150	104	6	6	1	3
"dominula"	150	105	6	6	0	5
"dominula"	150	106	3	3	0	3
"dominula"	150	107	6	6	0	5
"dominula"	150	108	5	5	0	4
"dominula"	150	109	6	6	0	6
"dominula"	150	110	4	4	0	4
"dominula"	150	111	5	5	1	3
"dominula"	150	112	7	7	0	6
"dominula"	150	113	4	4	0	4
"dominula"	150	114	5	5	0	5
"dominula"	150	115	5	5	0	5
"dominula"	150	116	4	4	0	3
"dominula"	150	117	5	5	0	5
"dominula"	150	118	6	6	1	3
"dominula"	150	119	5	5	0	5
"dominula"	150	120	6	6	0	4
"dominula"	150	121	6	6	0	6
"dominula"	150	122	5	5	0	4
"dominula"	150	123	6	6	0	5
"dominula"	150	124	5	5	0	4
"dominula"	150	125	5	5	0	5
"dominula"	150	126	4	4	0	4
"dominula"	150	127	3	3	0	2
"dominula"	150	128	6	6	0	5
"dominula"	150	129	6	6	0	4
"dominula"	150	130	6	6	0	6
"dominula"	150	131	6	6	0	4
"dominula"	150	132	5	5	0	4
"dominula"	150	133	7	7	0	4
"dominula"	150	134	7	7	0	5
"dominula"	150	135	6	6	0	6
"dominula"	150	136	2	2	0	2
"dominula"	150	137	5	5	0	4
"dominula"	150	138	5	5	0	4
"dominula"	150	139	7	7	0	6
"dominula"	150	140	7	7	0	6
"dominula"	150	141	6	6	0	5
"dominula"	150	142	6	6	0	3
"dominula"	150	143	3	3	0	2
"dominula"	150	144	5	5	0	4
"dominula"	150	145	5	5	0	5
"dominula"	150	146	5	5	0	4
"dominula"	150	147	5	5	0	5
"dominula"	150	148	4	4	0	3
"dominula"	150	149	5	5	0	4
"dominula"	150	150	6	6	1	3
"dominula"	160	1	7	7	0	0
"dominula"	160	2	6	6	0	0
"dominula"	160	3	5	5	0	0
"dominula"	160	4	5	5	0	1
"dominula"	160	5	5	5	0	0
"dominula"	160	6	8	8	0	2
"dominula"	160	7	7	7	0	3
"dominula"	160	8	5	5	0	3
"dominula"	160	9	7	7	1	3
"dominula"	160	10	6	6	0	4
"dominula"	160	11	8	8	0	2
"dominula"	160	12	5	5	0	2
"dominula"	160	13	5	5	1	2
"dominula"	160	14	5	5	0	2
"dominula"	160	15	5	5	0	4
"dominula"	160	16	7	7	0	5
"dominula"	160	17	5	5	1	3
"dominula"	160	18	8	8	0	5
"dominula"	160	19	5	5	0	3
"dominula"	160	20	6	6	0	4
"dominula"	160	21	8	8	0	5
"dominula"	160	22	5	5	0	3
"dominula"	160	23	5	5	0	4
"dominula"	160	24	7	7	0	4
"dominula"	160	25	7	7	0	3
"dominula"	160	26	7	7	0	4
"dominula"	160	27	6	6	1	4
"dominula"	160	28	6	6	0	3
"dominula"	160	29	6	6	0	4
"dominula"	160	30	7	7	1	2
"dominula"	160	31	7	7	0	4
"dominula"	160	32	6	6	0	4
"dominula"	160	33	6	6	0	4
"dominula"	160	34	6	6	0	5
"dominula"	160	35	7	7	0	6
"dominula"	160	36	7	7	0	3
"dominula"	160	37	6	6	0	3
"dominula"	160	38	5	5	0	4
"dominula"	160	39	4	4	0	4
"dominula"	160	40	7	7	0	5
"dominula"	160	41	5	5	0	5
"dominula"	160	42	5	5	1	4
"dominula"	160	43	7	7	0	5
"dominula"	160	44	6	6	0	3
"dominula"	160	45	5	5	0	4
"dominula"	160	46	6	6	0	6
"dominula"	160	47	5	5	0	2
"dominula"	160	48	5	5	0	3
"dominula"	160	49	6	6	1	5
"dominula"	160	50	7	7	0	6
"dominula"	160	51	7	7	0	5
"dominula"	160	52	5	5	0	3
"dominula"	160	53	8	8	0	4
"dominula"	160	54	5	5	0	4
"dominula"	160	55	6	6	0	4
"dominula"	160	56	7	7	0	5
"dominula"	160	57	7	7	1	5
"dominula"	160	58	6	6	0	4
"dominula"	160	59	5	5	0	4
"dominula"	160	60	5	5	0	4
"dominula"	160	61	7	7	0	4
"dominula"	160	62	6	6	1	5
"dominula"	160	63	4	4	1	3
"dominula"	160	64	4	4	0	3
"dominula"	160	65	5	5	0	4
"dominula"	160	66	6	6	0	4
"dominula"	160	67	6	6	0	5
"dominula"	160	68	6	6	0	5
"dominula"	160	69	6	6	0	4
"dominula"	160	70	6	6	0	4
"dominula"	160	71	5	5	0	4
"dominula"	160	72	6	6	1	4
"dominula"	160	73	8	8	0	7
"dominula"	160	74	6	6	1	4
"dominula"	160	75	4	4	0	4
"dominula"	160	76	4	4	0	4
"dominula"	160	77	7	7	0	4
"dominula"	160	78	7	7	0	5
"dominula"	160	79	7	7	0	4
"dominula"	160	80	6	6	0	2
"dominula"	160	81	6	6	0	5
"dominula"	160	82	4	4	0	4
"dominula"	160	83	6	6	0	4
"dominula"	160	84	5	5	0	3
"dominula"	160	85	5	5	0	4
"dominula"	160	86	7	7	0	5
"dominula"	160	87	6	6	0	6
"dominula"	160	88	5	5	0	4
"dominula"	160	89	7	7	0	3
"dominula"	160	90	3	3	0	3
"dominula"	160	91	7	7	0	4
"dominula"	160	92	6	6	0	6
"dominula"	160	93	6	6	0	4
"dominula"	160	94	5	5	0	5
"dominula"	160	95	6	6	0	5
"dominula"	160	96	5	5	0	4
"dominula"	160	97	4	4	0	4
"dominula"	160	98	5	5	0	4
"dominula"	160	99	4	4	0	3
"dominula"	160	100	6	6	0	5
"dominula"	160	101	6	6	0	4
"dominula"	160	102	6	6	1	5
"dominula"	160	103	5	5	0	5
"dominula"	160	104	6	6	0	5
"dominula"	160	105	5	5	0	5
"dominula"	160	106	4	4	0	3
"dominula"	160	107	4	4	0	3
"dominula"	160	108	6	6	0	4
"dominula"	160	109	4	4	0	3
"dominula"	160	110	6	6	1	4
"dominula"	160	111	3	3	0	3
"dominula"	160	112	4	4	0	4
"dominula"	160	113	5	5	0	4
"dominula"	160	114	4	4	0	3
"dominula"	160	115	6	6	0	5
"dominula"	160	116	7	7	0	6
"dominula"	160	117	5	5	0	3
"dominula"	160	118	2	2	2	0
"dominula"	160	119	6	6	0	6
"dominula"	160	120	4	4	0	4
"dominula"	160	121	6	6	0	4
"dominula"	160	122	7	7	0	5
"dominula"	160	123	7	7	0	5
"dominula"	160	124	6	6	0	2
"dominula"	160	125	4	4	1	2
"dominula"	160	126	7	7	0	6
"dominula"	160	127	6	6	0	6
"dominula"	160	128	7	7	1	5
"dominula"	160	129	6	6	0	5
"dominula"	160	130	4	4	0	4
"dominula"	160	131	7	7	0	5
"dominula"	160	132	4	4	0	3
"dominula"	160	133	6	6	0	5
"dominula"	160	134	5	5	0	4
"dominula"	160	135	5	5	0	5
"dominula"	160	136	8	8	1	6
"dominula"	160	137	1	1	0	0
"dominula"	160	138	6	6	0	3
"dominula"	160	139	6	6	0	6
"dominula"	160	140	6	6	0	5
"dominula"	160	141	4	4	0	3
"dominula"	160	142	6	6	1	3
"dominula"	160	143	7	7	0	6
"dominula"	160	144	5	5	0	4
"dominula"	160	145	5	5	0	5
"dominula"	160	146	6	6	0	5
"dominula"	160	147	4	4	0	4
"dominula"	160	148	5	5	0	3
"dominula"	160	149	6	6	0	4
"dominula"	160	150	7	7	0	7
"dominula"	160	151	6	6	0	6
"dominula"	160	152	4	4	0	3
"dominula"	160	153	7	7	0	7
"dominula"	160	154	4	4	0	4
"dominula"	160	155	5	5	0	3
"dominula"	160	156	6	6	0	6
"dominula"	160	157	6	6	1	3
"dominula"	160	158	6	6	0	5
"dominula"	160	159	6	6	0	4
"dominula"	160	160	3	3	0	2
"dominula"	170	1	8	8	0	0
"dominula"	170	2	6	6	0	0
"dominula"	170	3	6	6	0	0
"dominula"	170	4	5	5	0	3
"dominula"	170	5	6	6	2	2
"dominula"	170	6	6	6	0	1
"dominula"	170	7	5	5	0	0
"dominula"	170	8	6	6	0	4
"dominula"	170	9	5	5	0	1
"dominula"	170	10	7	7	0	3
"dominula"	170	11	5	5	0	3
"dominula"	170	12	5	5	0	3
"dominula"	170	13	7	7	1	3
"dominula"	170	14	6	6	0	2
"dominula"	170	15	7	7	0	4
"dominula"	170	16	5	5	0	4
"dominula"	170	17	6	6	0	3
"dominula"	170	18	4	4	0	4
"dominula"	170	19	5	5	0	4
"dominula"	170	20	6	6	0	4
"dominula"	170	21	6	6	0	3
"dominula"	170	22	6	6	0	3
"dominula"	170	23	5	5	1	2
"dominula"	170	24	4	4	0	3
"dominula"	170	25	5	5	0	2
"dominula"	170	26	8	8	0	4
"dominula"	170	27	5	5	0	3
"dominula"	170	28	5	5	0	4
"dominula"	170	29	6	6	0	5
"dominula"	170	30	7	7	0	4
"dominula"	170	31	8	8	0	5
"dominula"	170	32	5	5	0	3
"dominula"	170	33	7	7	0	4
"dominula"	170	34	5	5	0	4
"dominula"	170	35	6	6	0	5
"dominula"	170	36	5	5	0	4
"dominula"	170	37	6	6	0	3
"dominula"	170	38	7	7	0	3
"dominula"	170	39	3	3	0	2
"dominula"	170	40	6	6	0	5
"dominula"	170	41	4	4	0	3
"dominula"	170	42	4	4	0	3
"dominula"	170	43	7	7	0	5
"dominula"	170	44	6	6	0	5
"dominula"	170	45	5	5	0	4
"dominula"	170	46	6	6	0	4
"dominula"	170	47	5	5	0	4
"dominula"	170	48	6	6	0	4
"dominula"	170	49	7	7	0	4
"dominula"	170	50	6	6	0	4
"dominula"	170	51	7	7	0	6
"dominula"	170	52	7	7	0	5
"dominula"	170	53	5	5	0	3
"dominula"	170	54	6	6	1	3
"dominula"	170	55	5	5	0	4
"dominula"	170	56	5	5	0	5
"dominula"	170	57	6	6	0	2
"dominula"	170	58	4	4	0	4
"dominula"	170	59	5	5	0	4
"dominula"	170	60	7	7	0	5
"dominula"	170	61	5	5	0	4
"dominula"	170	62	6	6	1	3
"dominula"	170	63	4	4	0	2
"dominula"	170	64	6	6	0	5
"dominula"	170	65	6	6	0	4
"dominula"	170	66	7	7	0	3
"dominula"	170	67	5	5	0	3
"dominula"	170	68	5	5	0	5
"dominula"	170	69	5	5	0	5
"dominula"	170	70	5	5	0	4
"dominula"	170	71	6	6	0	5
"dominula"	170	72	4	4	0	3
"dominula"	170	73	4	4	0	3
"dominula"	170	74	7	7	1	4
"dominula"	170	75	6	6	0	4
"dominula"	170	76	5	5	0	5
"dominula"	170	77	7	7	1	4
"dominula"	170	78	6	6	0	4
"dominula"	170	79	3	3	1	1
"dominula"	170	80	6	6	0	5
"dominula"	170	81	7	7	0	4
"dominula"	170	82	6	6	0	5
"dominula"	170	83	7	7	1	4
"dominula"	170	84	7	7	0	7
"dominula"	170	85	5	5	0	4
"dominula"	170	86	5	5	0	3
"dominula"	170	87	7	7	0	4
"dominula"	170	88	6	6	0	5
"dominula"	170	89	6	6	0	5
"dominula"	170	90	7	7	0	6
"dominula"	170	91	6	6	0	4
"dominula"	170	92	7	7	0	7
"dominula"	170	93	6	6	0	5
"dominula"	170	94	4	4	0	4
"dominula"	170	95	5	5	0	4
"dominula"	170	96	3	3	0	2
"dominula"	170	97	5	5	0	4
"dominula"	170	98	5	5	0	3
"dominula"	170	99	4	4	0	4
"dominula"	170	100	4	4	0	4
"dominula"	170	101	6	6	0	4
"dominula"	170	102	7	7	0	6
"dominula"	170	103	7	7	0	5
"dominula"	170	104	5	5	0	3
"dominula"	170	105	4	4	0	4
"dominula"	170	106	6	6	0	5
"dominula"	170	107	6	6	0	4
"dominula"	170	108	5	5	0	3
"dominula"	170	109	7	7	0	7
"dominula"	170	110	4	4	0	4
"dominula"	170	111	5	5	0	4
"dominula"	170	112	6	6	0	4
"dominula"	170	113	6	6	0	3
"dominula"	170	114	4	4	0	3
"dominula"	170	115	5	5	0	2
"dominula"	170	116	5	5	0	3
"dominula"	170	117	5	5	0	3
"dominula"	170	118	5	5	0	4
"dominula"	170	119	6	6	0	5
"dominula"	170	120	6	6	0	6
"dominula"	170	121	4	4	0	3
"dominula"	170	122	7	7	0	4
"dominula"	170	123	5	5	0	4
"dominula"	170	124	6	6	0	4
"dominula"	170	125	5	5	0	4
"dominula"	170	126	7	7	0	6
"dominula"	170	127	7	7	0	6
"dominula"	170	128	6	6	0	5
"dominula"	170	129	8	8	0	6
"dominula"	170	130	5	5	0	4
"dominula"	170	131	5	5	0	4
"dominula"	170	132	5	5	0	5
"dominula"	170	133	5	5	0	5
"dominula"	170	134	4	4	0	4
"dominula"	170	135	4	4	0	3
"dominula"	170	136	6	6	0	5
"dominula"	170	137	6	6	0	5
"dominula"	170	138	6	6	0	5
"dominula"	170	139	7	7	0	7
"dominula"	170	140	7	7	0	5
"dominula"	170	141	5	5	0	5
"dominula"	170	142	6	6	0	6
"dominula"	170	143	7	7	0	7
"dominula"	170	144	6	6	0	4
"dominula"	170	145	3	3	0	3
"dominula"	170	146	4	4	0	3
"dominula"	170	147	7	7	0	5
"dominula"	170	148	6	6	0	6
"dominula"	170	149	7	7	0	5
"dominula"	170	150	4	4	0	1
"dominula"	170	151	5	5	0	5
"dominula"	170	152	4	4	0	2
"dominula"	170	153	7	7	0	6
"dominula"	170	154	7	7	0	5
"dominula"	170	155	7	7	0	6
"dominula"	170	156	5	5	0	5
"dominula"	170	157	6	6	0	5
"dominula"	170	158	7	7	0	7
"dominula"	170	159	5	5	0	5
"dominula"	170	160	5	5	0	5
"dominula"	170	161	5	5	0	5
"dominula"	170	162	5	5	1	3
"dominula"	170	163	6	6	0	5
"dominula"	170	164	5	5	0	5
"dominula"	170	165	5	5	0	5
"dominula"	170	166	3	3	0	3
"dominula"	170	167	4	4	0	3
"dominula"	170	168	5	5	0	2
"dominula"	170	169	5	5	0	5
"dominula"	170	170	6	6	0	6
"dominula"	180	1	5	5	0	0
"dominula"	180	2	5	5	0	1
"dominula"	180	3	5	5	0	0
"dominula"	180	4	6	6	0	2
"dominula"	180	5	5	5	0	0
"dominula"	180	6	7	7	0	1
"dominula"	180	7	6	6	0	1
"dominula"	180	8	5	5	0	2
"dominula"	180	9	5	5	0	3
"dominula"	180	10	6	6	1	2
"dominula"	180	11	6	6	0	2
"dominula"	180	12	6	6	0	4
"dominula"	180	13	5	5	0	3
"dominula"	180	14	6	6	0	2
"dominula"	180	15	3	3	0	2
"dominula"	180	16	6	6	0	4
"dominula"	180	17	7	7	0	3
"dominula"	180	18	6	6	0	3
"dominula"	180	19	6	6	1	3
"dominula"	180	20	6	6	0	3
"dominula"	180	21	5	5	0	4
"dominula"	180	22	5	5	0	2
"dominula"	180	23	7	7	0	3
"dominula"	180	24	7	7	0	4
"dominula"	180	25	6	6	1	3
"dominula"	180	26	6	6	0	4
"dominula"	180	27	5	5	0	4
"dominula"	180	28	5	5	0	5
"dominula"	180	29	5	5	0	4
"dominula"	180	30	7	7	0	3
"dominula"	180	31	7	7	0	5
"dominula"	180	32	7	7	0	5
"dominula"	180	33	8	8	0	5
"dominula"	180	34	4	4	0	4
"dominula"	180	35	6	6	0	4
"dominula"	180	36	6	6	0	5
"dominula"	180	37	6	6	0	4
"dominula"	180	38	7	7	0	5
"dominula"	180	39	7	7	0	2
"dominula"	180	40	6	6	0	4
"dominula"	180	41	6	6	0	3
"dominula"	180	42	6	6	0	3
"dominula"	180	43	7	7	0	5
"dominula"	180	44	4	4	0	3
"dominula"	180	45	4	4	1	2
"dominula"	180	46	5	5	0	4
"dominula"	180	47	4	4	1	3
"dominula"	180	48	8	8	0	5
"dominula"	180	49	5	5	0	4
"dominula"	180	50	6	6	1	4
"dominula"	180	51	6	6	0	5
"dominula"	180	52	6	6	0	4
"dominula"	180	53	7	7	0	6
"dominula"	180	54	5	5	1	2
"dominula"	180	55	6	6	0	3
"dominula"	180	56	6	6	0	3
"dominula"	180	57	5	5	0	4
"dominula"	180	58	5	5	0	5
"dominula"	180	59	5	5	0	5
"dominula"	180	60	6	6	0	3
"dominula"	180	61	9	9	0	6
"dominula"	180	62	8	8	0	5
"dominula"	180	63	4	4	0	3
"dominula"	180	64	6	6	0	4
"dominula"	180	65	6	6	0	4
"dominula"	180	66	7	7	0	4
"dominula"	180	67	7	7	1	5
"dominula"	180	68	5	5	0	5
"dominula"	180	69	5	5	0	4
"dominula"	180	70	4	4	0	4
"dominula"	180	71	5	5	0	4
"dominula"	180	72	3	3	1	2
"dominula"	180	73	5	5	0	4
"dominula"	180	74	4	4	1	3
"dominula"	180	75	7	7	0	7
"dominula"	180	76	5	5	0	3
"dominula"	180	77	5	5	0	4
"dominula"	180	78	5	5	0	4
"dominula"	180	79	6	6	0	5
"dominula"	180	80	5	5	0	4
"dominula"	180	81	4	4	0	2
"dominula"	180	82	6	6	0	5
"dominula"	180	83	6	6	0	5
"dominula"	180	84	6	6	0	3
"dominula"	180	85	6	6	0	6
"dominula"	180	86	4	4	0	2
"dominula"	180	87	6	6	0	4
"dominula"	180	88	5	5	0	4
"dominula"	180	89	6	6	0	4
"dominula"	180	90	3	3	0	3
"dominula"	180	91	3	3	0	3
"dominula"	180	92	3	3	0	2
"dominula"	180	93	6	6	0	4
"dominula"	180	94	6	6	0	6
"dominula"	180	95	6	6	0	4
"dominula"	180	96	7	7	0	7
"dominula"	180	97	7	7	0	6
"dominula"	180	98	4	4	0	3
"dominula"	180	99	5	5	0	5
"dominula"	180	100	7	7	0	5
"dominula"	180	101	5	5	0	3
"dominula"	180	102	5	5	0	2
"dominula"	180	103	5	5	0	5
"dominula"	180	104	5	5	0	5
"dominula"	180	105	5	5	0	3
"dominula"	180	106	7	7	1	4
"dominula"	180	107	5	5	0	3
"dominula"	180	108	6	6	0	5
"dominula"	180	109	5	5	0	5
"dominula"	180	110	5	5	0	3
"dominula"	180	111	6	6	0	5
"dominula"	180	112	5	5	0	5
"dominula"	180	113	6	6	0	3
"dominula"	180	114	5	5	0	4
"dominula"	180	115	4	4	0	4
"dominula"	180	116	6	6	0	6
"dominula"	180	117	7	7	0	6
