"Species"	"number_wasps"	"w"	"total_alive"	"total_nested"	"total_usurp"	"total_coNested"
"dominula"	50	1	5	5	0	0
"dominula"	50	2	6	6	0	1
"dominula"	50	3	7	7	0	1
"dominula"	50	4	7	7	0	3
"dominula"	50	5	6	6	0	1
"dominula"	50	6	5	5	0	1
"dominula"	50	7	7	7	1	2
"dominula"	50	8	5	5	0	2
"dominula"	50	9	6	6	0	2
"dominula"	50	10	6	6	0	4
"dominula"	50	11	6	6	1	2
"dominula"	50	12	7	7	0	3
"dominula"	50	13	7	7	0	3
"dominula"	50	14	5	5	0	5
"dominula"	50	15	6	6	0	5
"dominula"	50	16	8	8	0	5
"dominula"	50	17	6	6	1	2
"dominula"	50	18	7	7	0	6
"dominula"	50	19	7	7	0	4
"dominula"	50	20	6	6	0	4
"dominula"	50	21	6	6	1	3
"dominula"	50	22	6	6	0	4
"dominula"	50	23	7	7	0	4
"dominula"	50	24	6	6	0	5
"dominula"	50	25	8	8	0	3
"dominula"	50	26	5	5	0	5
"dominula"	50	27	7	7	0	7
"dominula"	50	28	6	6	1	3
"dominula"	50	29	7	7	0	5
"dominula"	50	30	5	5	0	3
"dominula"	50	31	7	7	0	7
"dominula"	50	32	6	6	0	5
"dominula"	50	33	7	7	0	5
"dominula"	50	34	6	6	0	6
"dominula"	50	35	6	6	0	6
"dominula"	50	36	7	7	0	6
"dominula"	50	37	6	6	0	5
"dominula"	50	38	5	5	0	4
"dominula"	50	39	5	5	1	4
"dominula"	50	40	5	5	0	2
"dominula"	50	41	7	7	0	5
"dominula"	50	42	7	7	0	6
"dominula"	50	43	5	5	0	3
"dominula"	50	44	5	5	0	4
"dominula"	50	45	4	4	0	3
"dominula"	50	46	6	6	0	4
"dominula"	50	47	6	6	0	5
"dominula"	50	48	6	6	0	5
"dominula"	50	49	8	8	0	6
"dominula"	50	50	6	6	0	4
"dominula"	60	1	3	3	0	0
"dominula"	60	2	4	4	0	0
"dominula"	60	3	3	3	0	0
"dominula"	60	4	3	3	0	0
"dominula"	60	5	3	3	0	1
"dominula"	60	6	2	2	0	1
"dominula"	60	7	1	1	0	0
"dominula"	60	8	4	4	0	2
"dominula"	60	9	3	3	0	1
"dominula"	60	10	3	3	0	1
"dominula"	60	11	3	3	0	1
"dominula"	60	12	3	3	0	2
"dominula"	60	13	2	2	1	0
"dominula"	60	14	3	3	0	1
"dominula"	60	15	3	3	0	2
"dominula"	60	16	2	2	0	2
"dominula"	60	17	2	2	0	1
"dominula"	60	18	1	1	0	1
"dominula"	60	19	2	2	0	2
"dominula"	60	20	2	2	0	2
"dominula"	60	21	2	2	0	2
"dominula"	60	22	4	4	0	4
"dominula"	60	23	1	1	0	0
"dominula"	60	24	3	3	0	3
"dominula"	60	25	3	3	0	1
"dominula"	60	26	1	1	0	1
"dominula"	60	27	2	2	0	1
"dominula"	60	28	1	1	0	1
"dominula"	60	29	1	1	0	1
"dominula"	60	30	5	5	0	2
"dominula"	60	31	4	4	0	0
"dominula"	60	32	4	4	0	2
"dominula"	60	33	3	3	0	3
"dominula"	60	34	2	2	0	1
"dominula"	60	35	2	2	0	1
"dominula"	60	36	2	2	0	1
"dominula"	60	37	2	2	0	2
"dominula"	60	38	3	3	0	3
"dominula"	60	39	3	3	0	1
"dominula"	60	40	4	4	0	3
"dominula"	60	41	3	3	1	1
"dominula"	60	42	4	4	0	2
"dominula"	60	43	2	2	0	2
"dominula"	60	44	2	2	0	1
"dominula"	60	45	2	2	0	1
"dominula"	60	46	2	2	0	2
"dominula"	60	47	3	3	0	3
"dominula"	60	48	2	2	0	1
"dominula"	60	49	2	2	0	2
"dominula"	60	50	3	3	0	1
"dominula"	60	51	3	3	0	1
"dominula"	60	52	3	3	0	3
"dominula"	60	53	3	3	0	3
"dominula"	60	54	4	4	0	4
"dominula"	60	55	3	3	0	2
"dominula"	60	56	2	2	0	2
"dominula"	60	57	3	3	0	3
"dominula"	60	58	3	3	0	2
"dominula"	60	59	3	3	0	3
"dominula"	60	60	2	2	0	1
"dominula"	70	1	4	4	0	0
"dominula"	70	2	4	4	0	1
"dominula"	70	3	3	3	0	1
"dominula"	70	4	3	3	0	0
"dominula"	70	5	4	4	0	2
"dominula"	70	6	3	3	0	0
"dominula"	70	7	4	4	0	0
"dominula"	70	8	3	3	0	2
"dominula"	70	9	4	4	1	1
"dominula"	70	10	4	4	0	1
"dominula"	70	11	4	4	2	2
"dominula"	70	12	4	4	1	0
"dominula"	70	13	3	3	0	2
"dominula"	70	14	4	4	0	2
"dominula"	70	15	4	4	0	0
"dominula"	70	16	4	4	0	1
"dominula"	70	17	4	4	0	3
"dominula"	70	18	6	6	0	3
"dominula"	70	19	6	6	0	2
"dominula"	70	20	3	3	0	3
"dominula"	70	21	3	3	0	1
"dominula"	70	22	3	3	0	2
"dominula"	70	23	3	3	0	1
"dominula"	70	24	4	4	0	3
"dominula"	70	25	5	5	0	2
"dominula"	70	26	7	7	0	2
"dominula"	70	27	4	4	0	3
"dominula"	70	28	4	4	0	4
"dominula"	70	29	5	5	0	3
"dominula"	70	30	4	4	0	2
"dominula"	70	31	3	3	0	3
"dominula"	70	32	6	6	0	2
"dominula"	70	33	3	3	0	3
"dominula"	70	34	5	5	0	3
"dominula"	70	35	4	4	0	3
"dominula"	70	36	4	4	0	1
"dominula"	70	37	3	3	0	3
"dominula"	70	38	7	7	0	5
"dominula"	70	39	6	6	0	2
"dominula"	70	40	3	3	0	2
"dominula"	70	41	5	5	0	2
"dominula"	70	42	6	6	0	4
"dominula"	70	43	4	4	0	3
"dominula"	70	44	3	3	0	2
"dominula"	70	45	4	4	0	1
"dominula"	70	46	3	3	0	3
"dominula"	70	47	5	5	0	3
"dominula"	70	48	2	2	0	1
"dominula"	70	49	4	4	0	3
"dominula"	70	50	6	6	0	5
"dominula"	70	51	4	4	0	2
"dominula"	70	52	6	6	0	2
"dominula"	70	53	4	4	0	3
"dominula"	70	54	3	3	0	2
"dominula"	70	55	4	4	0	3
"dominula"	70	56	5	5	0	2
"dominula"	70	57	5	5	0	4
"dominula"	70	58	5	5	0	2
"dominula"	70	59	6	6	0	5
"dominula"	70	60	8	8	0	8
"dominula"	70	61	4	4	0	3
"dominula"	70	62	5	5	0	5
"dominula"	70	63	4	4	0	3
"dominula"	70	64	5	5	0	4
"dominula"	70	65	4	4	0	4
"dominula"	70	66	5	5	0	3
"dominula"	70	67	4	4	0	3
"dominula"	70	68	5	5	0	3
"dominula"	70	69	2	2	0	2
"dominula"	70	70	3	3	0	3
"dominula"	80	1	4	4	0	0
"dominula"	80	2	4	4	0	0
"dominula"	80	3	3	3	0	0
"dominula"	80	4	3	3	0	0
"dominula"	80	5	5	5	0	1
"dominula"	80	6	4	4	0	0
"dominula"	80	7	4	4	1	1
"dominula"	80	8	4	4	0	2
"dominula"	80	9	3	3	0	2
"dominula"	80	10	3	3	0	0
"dominula"	80	11	6	6	0	1
"dominula"	80	12	4	4	0	1
"dominula"	80	13	2	2	0	2
"dominula"	80	14	6	6	0	4
"dominula"	80	15	4	4	0	1
"dominula"	80	16	2	2	0	1
"dominula"	80	17	5	5	0	5
"dominula"	80	18	1	1	0	1
"dominula"	80	19	4	4	0	1
"dominula"	80	20	6	6	0	3
"dominula"	80	21	3	3	0	2
"dominula"	80	22	3	3	0	1
"dominula"	80	23	4	4	0	1
"dominula"	80	24	1	1	0	1
"dominula"	80	25	3	3	0	3
"dominula"	80	26	5	5	0	3
"dominula"	80	27	2	2	0	0
"dominula"	80	28	4	4	0	2
"dominula"	80	29	4	4	0	3
"dominula"	80	30	4	4	0	2
"dominula"	80	31	4	4	0	1
"dominula"	80	32	4	4	0	4
"dominula"	80	33	4	4	0	2
"dominula"	80	34	5	5	0	2
"dominula"	80	35	3	3	0	0
"dominula"	80	36	4	4	0	3
"dominula"	80	37	4	4	0	1
"dominula"	80	38	3	3	0	1
"dominula"	80	39	5	5	0	3
"dominula"	80	40	4	4	0	3
"dominula"	80	41	3	3	0	1
"dominula"	80	42	5	5	0	4
"dominula"	80	43	4	4	0	2
"dominula"	80	44	2	2	0	1
"dominula"	80	45	3	3	0	1
"dominula"	80	46	4	4	0	0
"dominula"	80	47	5	5	0	4
"dominula"	80	48	2	2	0	1
"dominula"	80	49	3	3	0	2
"dominula"	80	50	3	3	0	2
"dominula"	80	51	4	4	0	3
"dominula"	80	52	3	3	0	1
"dominula"	80	53	3	3	0	1
"dominula"	80	54	4	4	1	3
"dominula"	80	55	4	4	0	3
"dominula"	80	56	4	4	0	2
"dominula"	80	57	4	4	0	3
"dominula"	80	58	5	5	0	0
"dominula"	80	59	5	5	0	4
"dominula"	80	60	5	5	0	4
"dominula"	80	61	5	5	0	2
"dominula"	80	62	2	2	0	1
"dominula"	80	63	6	6	0	4
"dominula"	80	64	3	3	0	3
"dominula"	80	65	4	4	0	4
"dominula"	80	66	4	4	0	1
"dominula"	80	67	4	4	0	3
"dominula"	80	68	2	2	0	2
"dominula"	80	69	5	5	0	5
"dominula"	80	70	7	7	0	4
"dominula"	80	71	4	4	0	2
"dominula"	80	72	2	2	0	2
"dominula"	80	73	3	3	0	2
"dominula"	80	74	4	4	0	2
"dominula"	80	75	3	3	0	2
"dominula"	80	76	3	3	0	2
"dominula"	80	77	2	2	0	2
"dominula"	80	78	4	4	0	2
"dominula"	80	79	4	4	0	2
"dominula"	80	80	3	3	0	2
"dominula"	90	1	6	6	0	0
"dominula"	90	2	7	7	0	0
"dominula"	90	3	7	7	0	1
"dominula"	90	4	6	6	0	3
"dominula"	90	5	6	6	1	1
"dominula"	90	6	6	6	0	1
"dominula"	90	7	6	6	0	3
"dominula"	90	8	7	7	0	4
"dominula"	90	9	7	7	0	4
"dominula"	90	10	6	6	0	3
"dominula"	90	11	6	6	1	3
"dominula"	90	12	6	6	0	5
"dominula"	90	13	7	7	0	4
"dominula"	90	14	6	6	0	3
"dominula"	90	15	6	6	0	4
"dominula"	90	16	6	6	1	3
"dominula"	90	17	8	8	0	7
"dominula"	90	18	7	7	0	5
"dominula"	90	19	7	7	0	2
"dominula"	90	20	8	8	0	7
"dominula"	90	21	6	6	0	4
"dominula"	90	22	6	6	0	5
"dominula"	90	23	7	7	0	5
"dominula"	90	24	6	6	0	5
"dominula"	90	25	6	6	0	4
"dominula"	90	26	6	6	0	5
"dominula"	90	27	7	7	0	5
"dominula"	90	28	6	6	0	5
"dominula"	90	29	8	8	1	7
"dominula"	90	30	6	6	0	5
"dominula"	90	31	7	7	0	6
"dominula"	90	32	6	6	0	4
"dominula"	90	33	7	7	0	6
"dominula"	90	34	7	7	0	7
"dominula"	90	35	8	8	0	6
"dominula"	90	36	9	9	0	7
"dominula"	90	37	5	5	0	5
"dominula"	90	38	5	5	0	5
"dominula"	90	39	7	7	0	4
"dominula"	90	40	7	7	0	6
"dominula"	90	41	7	7	0	6
"dominula"	90	42	5	5	0	3
"dominula"	90	43	5	5	0	4
"dominula"	90	44	7	7	0	6
"dominula"	90	45	6	6	0	4
"dominula"	90	46	7	7	0	6
"dominula"	90	47	7	7	0	5
"dominula"	90	48	6	6	0	4
"dominula"	90	49	7	7	0	7
"dominula"	90	50	5	5	0	4
"dominula"	90	51	7	7	0	6
"dominula"	90	52	6	6	0	5
"dominula"	90	53	7	7	0	6
"dominula"	90	54	6	6	0	6
"dominula"	90	55	7	7	0	6
"dominula"	90	56	6	6	0	5
"dominula"	90	57	5	5	0	4
"dominula"	90	58	6	6	0	5
"dominula"	90	59	6	6	0	4
"dominula"	90	60	8	8	0	6
"dominula"	90	61	8	8	0	6
"dominula"	90	62	4	4	0	3
"dominula"	90	63	7	7	0	7
"dominula"	90	64	5	5	0	5
"dominula"	90	65	7	7	0	5
"dominula"	90	66	6	6	0	5
"dominula"	90	67	6	6	1	3
"dominula"	90	68	6	6	0	6
"dominula"	90	69	7	7	0	5
"dominula"	90	70	8	8	0	5
"dominula"	90	71	6	6	0	6
"dominula"	90	72	6	6	0	5
"dominula"	90	73	7	7	0	4
"dominula"	90	74	6	6	0	6
"dominula"	90	75	7	7	0	6
"dominula"	90	76	6	6	0	6
"dominula"	90	77	7	7	0	5
"dominula"	90	78	6	6	0	6
"dominula"	90	79	6	6	0	6
"dominula"	90	80	7	7	0	6
"dominula"	90	81	7	7	0	6
"dominula"	90	82	6	6	0	6
"dominula"	90	83	7	7	0	6
"dominula"	90	84	6	6	0	4
"dominula"	90	85	7	7	0	6
"dominula"	90	86	7	7	1	5
"dominula"	90	87	6	6	0	4
"dominula"	90	88	7	7	0	6
"dominula"	90	89	6	6	0	5
"dominula"	90	90	6	6	0	5
"dominula"	100	1	8	8	0	0
"dominula"	100	2	6	6	0	0
"dominula"	100	3	7	7	0	1
"dominula"	100	4	6	6	0	1
"dominula"	100	5	6	6	0	1
"dominula"	100	6	7	7	0	5
"dominula"	100	7	5	5	0	1
"dominula"	100	8	7	7	0	4
"dominula"	100	9	6	6	0	2
"dominula"	100	10	7	7	0	5
"dominula"	100	11	7	7	0	6
"dominula"	100	12	7	7	1	4
"dominula"	100	13	7	7	0	4
"dominula"	100	14	8	8	0	5
"dominula"	100	15	8	8	0	6
"dominula"	100	16	9	9	0	7
"dominula"	100	17	7	7	0	4
"dominula"	100	18	6	6	0	6
"dominula"	100	19	8	8	0	5
"dominula"	100	20	7	7	0	4
"dominula"	100	21	4	4	0	3
"dominula"	100	22	6	6	0	3
"dominula"	100	23	6	6	0	4
"dominula"	100	24	7	7	0	3
"dominula"	100	25	6	6	1	3
"dominula"	100	26	6	6	0	5
"dominula"	100	27	7	7	0	6
"dominula"	100	28	7	7	0	5
"dominula"	100	29	7	7	2	4
"dominula"	100	30	7	7	0	5
"dominula"	100	31	6	6	0	6
"dominula"	100	32	7	7	0	4
"dominula"	100	33	6	6	0	4
"dominula"	100	34	7	7	0	6
"dominula"	100	35	6	6	0	6
"dominula"	100	36	8	8	0	8
"dominula"	100	37	7	7	0	6
"dominula"	100	38	6	6	0	4
"dominula"	100	39	8	8	1	4
"dominula"	100	40	5	5	0	3
"dominula"	100	41	7	7	0	4
"dominula"	100	42	6	6	0	4
"dominula"	100	43	7	7	0	3
"dominula"	100	44	6	6	0	3
"dominula"	100	45	6	6	0	2
"dominula"	100	46	7	7	0	4
"dominula"	100	47	7	7	0	5
"dominula"	100	48	6	6	0	5
"dominula"	100	49	6	6	0	6
"dominula"	100	50	8	8	0	6
"dominula"	100	51	8	8	0	7
"dominula"	100	52	4	4	0	4
"dominula"	100	53	6	6	0	6
"dominula"	100	54	6	6	0	4
"dominula"	100	55	5	5	0	5
"dominula"	100	56	8	8	0	7
"dominula"	100	57	5	5	0	5
"dominula"	100	58	7	7	0	7
"dominula"	100	59	5	5	0	5
"dominula"	100	60	7	7	0	5
"dominula"	100	61	6	6	0	5
"dominula"	100	62	6	6	0	6
"dominula"	100	63	8	8	0	7
"dominula"	100	64	6	6	0	3
"dominula"	100	65	6	6	1	4
"dominula"	100	66	6	6	0	6
"dominula"	100	67	7	7	0	5
"dominula"	100	68	9	9	0	5
"dominula"	100	69	7	7	0	6
"dominula"	100	70	6	6	0	4
"dominula"	100	71	5	5	0	5
"dominula"	100	72	9	9	0	8
"dominula"	100	73	6	6	0	6
"dominula"	100	74	7	7	0	7
"dominula"	100	75	6	6	0	5
"dominula"	100	76	8	8	0	6
"dominula"	100	77	8	8	0	5
"dominula"	100	78	8	8	0	8
"dominula"	100	79	7	7	0	4
"dominula"	100	80	7	7	0	3
"dominula"	100	81	5	5	0	3
"dominula"	100	82	8	8	0	6
"dominula"	100	83	5	5	0	4
"dominula"	100	84	6	6	0	5
"dominula"	100	85	6	6	0	6
"dominula"	100	86	8	8	0	7
"dominula"	100	87	7	7	0	7
"dominula"	100	88	8	8	0	8
"dominula"	100	89	7	7	0	7
"dominula"	100	90	8	8	1	4
"dominula"	100	91	6	6	0	6
"dominula"	100	92	7	7	0	5
"dominula"	100	93	7	7	0	7
"dominula"	100	94	5	5	0	5
"dominula"	100	95	8	8	0	8
"dominula"	100	96	8	8	0	8
"dominula"	100	97	7	7	1	6
"dominula"	100	98	5	5	0	5
"dominula"	100	99	8	8	0	8
"dominula"	100	100	8	8	0	6
"dominula"	110	1	6	6	0	0
"dominula"	110	2	8	8	0	1
"dominula"	110	3	6	6	0	0
"dominula"	110	4	4	4	0	1
"dominula"	110	5	5	5	0	3
"dominula"	110	6	6	6	0	0
"dominula"	110	7	4	4	0	3
"dominula"	110	8	5	5	0	2
"dominula"	110	9	5	5	0	1
"dominula"	110	10	6	6	0	4
"dominula"	110	11	5	5	0	3
"dominula"	110	12	5	5	0	4
"dominula"	110	13	5	5	0	4
"dominula"	110	14	7	7	1	4
"dominula"	110	15	5	5	0	4
"dominula"	110	16	4	4	0	2
"dominula"	110	17	7	7	0	4
"dominula"	110	18	6	6	1	2
"dominula"	110	19	5	5	0	4
"dominula"	110	20	6	6	0	4
"dominula"	110	21	5	5	0	3
"dominula"	110	22	5	5	0	4
"dominula"	110	23	5	5	0	5
"dominula"	110	24	6	6	1	2
"dominula"	110	25	6	6	0	4
"dominula"	110	26	7	7	0	4
"dominula"	110	27	5	5	0	5
"dominula"	110	28	5	5	0	4
"dominula"	110	29	5	5	0	5
"dominula"	110	30	7	7	0	5
"dominula"	110	31	6	6	0	5
"dominula"	110	32	6	6	0	4
"dominula"	110	33	5	5	0	5
"dominula"	110	34	4	4	0	4
"dominula"	110	35	6	6	0	6
"dominula"	110	36	5	5	0	3
"dominula"	110	37	5	5	0	3
"dominula"	110	38	6	6	0	5
"dominula"	110	39	7	7	0	4
"dominula"	110	40	7	7	0	5
"dominula"	110	41	5	5	0	3
"dominula"	110	42	6	6	0	5
"dominula"	110	43	6	6	0	5
"dominula"	110	44	5	5	1	3
"dominula"	110	45	5	5	0	4
"dominula"	110	46	5	5	0	4
"dominula"	110	47	5	5	0	4
"dominula"	110	48	5	5	0	3
"dominula"	110	49	5	5	1	1
"dominula"	110	50	6	6	0	4
"dominula"	110	51	5	5	0	5
"dominula"	110	52	5	5	0	5
"dominula"	110	53	5	5	0	2
"dominula"	110	54	7	7	0	5
"dominula"	110	55	6	6	0	5
"dominula"	110	56	5	5	0	5
"dominula"	110	57	6	6	1	3
"dominula"	110	58	5	5	0	5
"dominula"	110	59	6	6	0	5
"dominula"	110	60	6	6	0	5
"dominula"	110	61	4	4	0	4
"dominula"	110	62	6	6	0	5
"dominula"	110	63	5	5	0	4
"dominula"	110	64	5	5	0	4
"dominula"	110	65	6	6	0	6
"dominula"	110	66	4	4	0	4
"dominula"	110	67	5	5	0	4
"dominula"	110	68	7	7	0	6
"dominula"	110	69	4	4	0	4
"dominula"	110	70	5	5	0	4
"dominula"	110	71	6	6	0	5
"dominula"	110	72	5	5	0	5
"dominula"	110	73	7	7	0	5
"dominula"	110	74	6	6	1	3
"dominula"	110	75	6	6	1	5
"dominula"	110	76	6	6	0	4
"dominula"	110	77	6	6	0	4
"dominula"	110	78	5	5	0	5
"dominula"	110	79	5	5	0	5
"dominula"	110	80	5	5	0	3
"dominula"	110	81	6	6	0	5
"dominula"	110	82	5	5	0	4
"dominula"	110	83	6	6	0	4
"dominula"	110	84	7	7	0	5
"dominula"	110	85	5	5	0	5
"dominula"	110	86	6	6	0	5
"dominula"	110	87	6	6	0	5
"dominula"	110	88	5	5	0	5
"dominula"	110	89	4	4	0	4
"dominula"	110	90	4	4	0	2
"dominula"	110	91	5	5	0	5
"dominula"	110	92	5	5	0	2
"dominula"	110	93	5	5	0	5
"dominula"	110	94	5	5	0	5
"dominula"	110	95	6	6	0	4
"dominula"	110	96	6	6	0	5
"dominula"	110	97	5	5	0	5
"dominula"	110	98	5	5	0	4
"dominula"	110	99	5	5	0	4
"dominula"	110	100	6	6	0	5
"dominula"	110	101	5	5	0	4
"dominula"	110	102	7	7	0	4
"dominula"	110	103	6	6	0	6
"dominula"	110	104	7	7	0	5
"dominula"	110	105	6	6	0	5
"dominula"	110	106	5	5	0	5
"dominula"	110	107	5	5	0	4
"dominula"	110	108	6	6	0	5
"dominula"	110	109	6	6	0	6
"dominula"	110	110	6	6	0	5
"dominula"	120	1	7	7	0	0
"dominula"	120	2	5	5	0	0
"dominula"	120	3	6	6	0	0
"dominula"	120	4	6	6	0	0
"dominula"	120	5	7	7	0	3
"dominula"	120	6	5	5	0	1
"dominula"	120	7	6	6	0	1
"dominula"	120	8	7	7	0	2
"dominula"	120	9	6	6	0	1
"dominula"	120	10	4	4	1	2
"dominula"	120	11	5	5	0	4
"dominula"	120	12	4	4	0	3
"dominula"	120	13	6	6	0	4
"dominula"	120	14	6	6	0	6
"dominula"	120	15	7	7	0	4
"dominula"	120	16	7	7	0	2
"dominula"	120	17	7	7	0	7
"dominula"	120	18	6	6	0	2
"dominula"	120	19	6	6	0	4
"dominula"	120	20	5	5	0	5
"dominula"	120	21	7	7	0	5
"dominula"	120	22	6	6	0	3
"dominula"	120	23	6	6	0	4
"dominula"	120	24	6	6	0	5
"dominula"	120	25	7	7	0	5
"dominula"	120	26	7	7	0	7
"dominula"	120	27	6	6	0	4
"dominula"	120	28	7	7	0	4
"dominula"	120	29	6	6	0	6
"dominula"	120	30	5	5	0	4
"dominula"	120	31	7	7	0	6
"dominula"	120	32	5	5	0	5
"dominula"	120	33	7	7	0	7
"dominula"	120	34	5	5	0	4
"dominula"	120	35	6	6	0	4
"dominula"	120	36	5	5	0	5
"dominula"	120	37	6	6	0	4
"dominula"	120	38	8	8	0	5
"dominula"	120	39	7	7	0	6
"dominula"	120	40	6	6	0	5
"dominula"	120	41	6	6	0	4
"dominula"	120	42	6	6	0	5
"dominula"	120	43	6	6	0	5
"dominula"	120	44	7	7	0	5
"dominula"	120	45	6	6	0	5
"dominula"	120	46	7	7	0	6
"dominula"	120	47	4	4	0	3
"dominula"	120	48	6	6	1	3
"dominula"	120	49	4	4	0	3
"dominula"	120	50	5	5	0	5
"dominula"	120	51	7	7	0	3
"dominula"	120	52	6	6	0	6
"dominula"	120	53	6	6	0	4
"dominula"	120	54	6	6	0	4
"dominula"	120	55	6	6	0	4
"dominula"	120	56	7	7	0	6
"dominula"	120	57	6	6	0	5
"dominula"	120	58	7	7	0	7
"dominula"	120	59	6	6	0	6
"dominula"	120	60	6	6	0	6
"dominula"	120	61	5	5	0	5
"dominula"	120	62	7	7	0	5
"dominula"	120	63	7	7	0	4
"dominula"	120	64	6	6	0	4
"dominula"	120	65	4	4	0	3
"dominula"	120	66	6	6	0	6
"dominula"	120	67	6	6	0	5
"dominula"	120	68	6	6	0	5
"dominula"	120	69	5	5	0	3
"dominula"	120	70	6	6	0	6
"dominula"	120	71	4	4	0	3
"dominula"	120	72	6	6	0	6
"dominula"	120	73	5	5	0	3
"dominula"	120	74	7	7	0	4
"dominula"	120	75	6	6	0	4
"dominula"	120	76	6	6	0	6
"dominula"	120	77	8	8	0	5
"dominula"	120	78	7	7	0	6
"dominula"	120	79	5	5	0	5
"dominula"	120	80	7	7	1	5
"dominula"	120	81	6	6	0	3
"dominula"	120	82	6	6	0	5
"dominula"	120	83	7	7	0	6
"dominula"	120	84	7	7	0	6
"dominula"	120	85	6	6	0	5
"dominula"	120	86	6	6	0	6
"dominula"	120	87	7	7	1	5
"dominula"	120	88	7	7	0	5
"dominula"	120	89	7	7	0	7
"dominula"	120	90	7	7	0	6
"dominula"	120	91	8	8	0	7
"dominula"	120	92	5	5	0	5
"dominula"	120	93	6	6	0	5
"dominula"	120	94	6	6	0	4
"dominula"	120	95	5	5	0	4
"dominula"	120	96	6	6	0	6
"dominula"	120	97	6	6	0	5
"dominula"	120	98	7	7	0	5
"dominula"	120	99	5	5	0	5
"dominula"	120	100	4	4	0	3
"dominula"	120	101	7	7	1	6
"dominula"	120	102	6	6	0	5
"dominula"	120	103	6	6	0	4
"dominula"	120	104	5	5	0	3
"dominula"	120	105	6	6	1	4
"dominula"	120	106	6	6	0	6
"dominula"	120	107	7	7	0	6
"dominula"	120	108	6	6	0	4
"dominula"	120	109	5	5	0	5
"dominula"	120	110	6	6	0	6
"dominula"	120	111	6	6	0	5
"dominula"	120	112	7	7	0	7
"dominula"	120	113	4	4	0	4
"dominula"	120	114	5	5	0	4
"dominula"	120	115	5	5	0	5
"dominula"	120	116	6	6	1	4
"dominula"	120	117	6	6	0	6
"dominula"	120	118	7	7	0	6
"dominula"	120	119	5	5	0	5
"dominula"	120	120	5	5	0	4
"dominula"	130	1	7	7	0	0
"dominula"	130	2	6	6	0	1
"dominula"	130	3	5	5	0	0
"dominula"	130	4	5	5	0	2
"dominula"	130	5	6	6	0	0
"dominula"	130	6	6	6	0	4
"dominula"	130	7	6	6	0	2
"dominula"	130	8	7	7	0	2
"dominula"	130	9	5	5	0	2
"dominula"	130	10	5	5	0	3
"dominula"	130	11	7	7	0	4
"dominula"	130	12	5	5	0	4
"dominula"	130	13	5	5	0	5
"dominula"	130	14	5	5	0	2
"dominula"	130	15	7	7	0	3
"dominula"	130	16	6	6	0	3
"dominula"	130	17	6	6	1	2
"dominula"	130	18	6	6	0	5
"dominula"	130	19	6	6	0	6
"dominula"	130	20	5	5	0	4
"dominula"	130	21	6	6	1	2
"dominula"	130	22	7	7	0	4
"dominula"	130	23	5	5	0	5
"dominula"	130	24	6	6	0	3
"dominula"	130	25	7	7	1	5
"dominula"	130	26	5	5	0	4
"dominula"	130	27	6	6	0	6
"dominula"	130	28	7	7	0	3
"dominula"	130	29	6	6	0	6
"dominula"	130	30	7	7	0	6
"dominula"	130	31	6	6	0	3
"dominula"	130	32	6	6	0	6
"dominula"	130	33	4	4	0	4
"dominula"	130	34	6	6	0	4
"dominula"	130	35	6	6	0	2
"dominula"	130	36	5	5	0	5
"dominula"	130	37	6	6	0	3
"dominula"	130	38	7	7	0	5
"dominula"	130	39	7	7	0	5
"dominula"	130	40	7	7	0	4
"dominula"	130	41	5	5	0	4
"dominula"	130	42	6	6	0	6
"dominula"	130	43	6	6	0	4
"dominula"	130	44	5	5	0	3
"dominula"	130	45	8	8	0	7
"dominula"	130	46	5	5	0	4
"dominula"	130	47	6	6	0	5
"dominula"	130	48	7	7	0	6
"dominula"	130	49	7	7	0	5
"dominula"	130	50	6	6	0	3
"dominula"	130	51	6	6	0	5
"dominula"	130	52	6	6	0	5
"dominula"	130	53	8	8	0	7
"dominula"	130	54	6	6	0	6
"dominula"	130	55	6	6	0	6
"dominula"	130	56	5	5	0	3
"dominula"	130	57	7	7	0	5
"dominula"	130	58	7	7	0	6
"dominula"	130	59	6	6	0	5
"dominula"	130	60	8	8	0	6
"dominula"	130	61	8	8	0	7
"dominula"	130	62	5	5	0	4
"dominula"	130	63	7	7	0	7
"dominula"	130	64	5	5	0	4
"dominula"	130	65	6	6	0	5
"dominula"	130	66	6	6	0	4
"dominula"	130	67	8	8	0	7
"dominula"	130	68	7	7	0	6
"dominula"	130	69	6	6	0	5
"dominula"	130	70	6	6	0	5
"dominula"	130	71	5	5	0	3
"dominula"	130	72	5	5	0	5
"dominula"	130	73	5	5	0	4
"dominula"	130	74	6	6	0	5
"dominula"	130	75	6	6	0	6
"dominula"	130	76	7	7	0	7
"dominula"	130	77	6	6	0	5
"dominula"	130	78	5	5	0	5
"dominula"	130	79	5	5	0	4
"dominula"	130	80	7	7	1	3
"dominula"	130	81	6	6	0	4
"dominula"	130	82	6	6	0	5
"dominula"	130	83	6	6	0	4
"dominula"	130	84	5	5	0	5
"dominula"	130	85	4	4	1	3
"dominula"	130	86	4	4	0	3
"dominula"	130	87	6	6	0	6
"dominula"	130	88	6	6	0	5
"dominula"	130	89	5	5	0	5
"dominula"	130	90	7	7	0	6
"dominula"	130	91	7	7	0	5
"dominula"	130	92	6	6	0	6
"dominula"	130	93	5	5	0	4
"dominula"	130	94	5	5	0	5
"dominula"	130	95	6	6	0	5
