"Species"	"number_wasps"	"w"	"total_alive"	"total_nested"	"total_usurp"	"total_coNested"
"dominula"	190	102	6	6	0	4
"dominula"	190	103	3	3	0	3
"dominula"	190	104	5	5	0	4
"dominula"	190	105	6	6	0	6
"dominula"	190	106	7	7	0	5
"dominula"	190	107	4	4	0	4
"dominula"	190	108	6	6	0	4
"dominula"	190	109	6	6	0	5
"dominula"	190	110	7	7	0	6
"dominula"	190	111	5	5	1	4
"dominula"	190	112	6	6	0	5
"dominula"	190	113	5	5	0	4
"dominula"	190	114	3	3	0	1
"dominula"	190	115	5	5	0	5
"dominula"	190	116	6	6	0	5
"dominula"	190	117	7	7	0	6
"dominula"	190	118	7	7	0	5
"dominula"	190	119	3	3	0	2
"dominula"	190	120	4	4	0	4
"dominula"	190	121	6	6	0	4
"dominula"	190	122	5	5	0	4
"dominula"	190	123	5	5	0	4
"dominula"	190	124	5	5	0	4
"dominula"	190	125	5	5	0	4
"dominula"	190	126	3	3	0	3
"dominula"	190	127	7	7	0	5
"dominula"	190	128	6	6	1	5
"dominula"	190	129	3	3	0	3
"dominula"	190	130	6	6	0	3
"dominula"	190	131	3	3	0	3
"dominula"	190	132	6	6	0	5
"dominula"	190	133	6	6	1	4
"dominula"	190	134	3	3	0	3
"dominula"	190	135	7	7	0	7
"dominula"	190	136	5	5	1	4
"dominula"	190	137	4	4	0	4
"dominula"	190	138	5	5	1	4
"dominula"	190	139	5	5	0	5
"dominula"	190	140	7	7	0	5
"dominula"	190	141	5	5	1	3
"dominula"	190	142	4	4	0	3
"dominula"	190	143	6	6	1	4
"dominula"	190	144	6	6	0	6
"dominula"	190	145	4	4	0	4
"dominula"	190	146	5	5	0	5
"dominula"	190	147	5	5	0	4
"dominula"	190	148	6	6	0	5
"dominula"	190	149	6	6	0	5
"dominula"	190	150	5	5	0	4
"dominula"	190	151	6	6	0	4
"dominula"	190	152	5	5	0	4
"dominula"	190	153	4	4	0	4
"dominula"	190	154	5	5	0	5
"dominula"	190	155	5	5	0	5
"dominula"	190	156	5	5	0	5
"dominula"	190	157	7	7	0	7
"dominula"	190	158	6	6	0	4
"dominula"	190	159	4	4	0	3
"dominula"	190	160	3	3	0	2
"dominula"	190	161	6	6	0	5
"dominula"	190	162	6	6	0	4
"dominula"	190	163	5	5	0	5
"dominula"	190	164	6	6	0	3
"dominula"	190	165	5	5	0	5
"dominula"	190	166	4	4	0	3
"dominula"	190	167	5	5	0	5
"dominula"	190	168	7	7	1	3
"dominula"	190	169	7	7	0	6
"dominula"	190	170	4	4	0	4
"dominula"	190	171	4	4	0	4
"dominula"	190	172	4	4	0	3
"dominula"	190	173	4	4	0	4
"dominula"	190	174	5	5	0	4
"dominula"	190	175	6	6	0	5
"dominula"	190	176	5	5	0	5
"dominula"	190	177	5	5	0	4
"dominula"	190	178	6	6	0	4
"dominula"	190	179	6	6	0	5
"dominula"	190	180	3	3	0	3
"dominula"	190	181	5	5	0	5
"dominula"	190	182	6	6	0	5
"dominula"	190	183	6	6	0	6
"dominula"	190	184	4	4	1	2
"dominula"	190	185	4	4	0	2
"dominula"	190	186	6	6	0	5
"dominula"	190	187	6	6	0	5
"dominula"	190	188	5	5	0	5
"dominula"	190	189	4	4	0	4
"dominula"	190	190	4	4	0	4
"dominula"	200	1	4	4	0	0
"dominula"	200	2	3	3	0	1
"dominula"	200	3	2	2	0	0
"dominula"	200	4	3	3	0	0
"dominula"	200	5	3	3	0	0
"dominula"	200	6	2	2	0	1
"dominula"	200	7	1	1	0	0
"dominula"	200	8	2	2	0	1
"dominula"	200	9	1	1	0	0
"dominula"	200	10	2	2	0	1
"dominula"	200	11	2	2	0	1
"dominula"	200	12	3	3	1	0
"dominula"	200	13	3	3	0	1
"dominula"	200	14	2	2	0	1
"dominula"	200	15	4	4	0	1
"dominula"	200	16	1	1	1	0
"dominula"	200	17	2	2	0	1
"dominula"	200	18	3	3	0	0
"dominula"	200	19	2	2	0	1
"dominula"	200	20	3	3	0	0
"dominula"	200	21	1	1	0	1
"dominula"	200	22	2	2	0	1
"dominula"	200	23	3	3	0	1
"dominula"	200	24	1	1	0	1
"dominula"	200	25	2	2	0	1
"dominula"	200	26	2	2	0	2
"dominula"	200	27	1	1	0	1
"dominula"	200	28	4	4	0	1
"dominula"	200	29	4	4	0	0
"dominula"	200	30	2	2	0	2
"dominula"	200	31	1	1	0	1
"dominula"	200	32	4	4	0	3
"dominula"	200	33	3	3	0	0
"dominula"	200	34	1	1	0	1
"dominula"	200	35	2	2	0	1
"dominula"	200	36	2	2	0	1
"dominula"	200	37	2	2	0	0
"dominula"	200	38	2	2	0	0
"dominula"	200	39	3	3	0	1
"dominula"	200	40	1	1	0	1
"dominula"	200	41	3	3	0	1
"dominula"	200	42	2	2	0	1
"dominula"	200	43	2	2	0	2
"dominula"	200	44	3	3	0	1
"dominula"	200	45	3	3	0	1
"dominula"	200	46	3	3	0	2
"dominula"	200	47	2	2	0	1
"dominula"	200	48	2	2	0	2
"dominula"	200	49	1	1	0	0
"dominula"	200	50	3	3	0	1
"dominula"	200	51	2	2	0	1
"dominula"	200	52	3	3	0	3
"dominula"	200	53	3	3	0	1
"dominula"	200	54	2	2	0	2
"dominula"	200	55	1	1	0	1
"dominula"	200	56	2	2	0	1
"dominula"	200	57	3	3	1	1
"dominula"	200	58	1	1	0	1
"dominula"	200	59	3	3	0	3
"dominula"	200	60	2	2	0	1
"dominula"	200	61	2	2	0	1
"dominula"	200	62	2	2	0	2
"dominula"	200	63	3	3	0	2
"dominula"	200	64	2	2	0	2
"dominula"	200	65	2	2	0	1
"dominula"	200	66	1	1	0	1
"dominula"	200	67	1	1	0	1
"dominula"	200	68	2	2	0	1
"dominula"	200	69	2	2	0	1
"dominula"	200	70	2	2	0	1
"dominula"	200	71	2	2	0	2
"dominula"	200	72	2	2	0	2
"dominula"	200	73	2	2	0	1
"dominula"	200	74	3	3	0	1
"dominula"	200	75	0	0	0	0
"dominula"	200	76	2	2	0	1
"dominula"	200	77	1	1	0	1
"dominula"	200	78	4	4	0	2
"dominula"	200	79	2	2	0	1
"dominula"	200	80	1	1	0	1
"dominula"	200	81	2	2	0	1
"dominula"	200	82	0	0	0	0
"dominula"	200	83	2	2	0	1
"dominula"	200	84	4	4	0	2
"dominula"	200	85	1	1	0	1
"dominula"	200	86	3	3	0	2
"dominula"	200	87	3	3	0	2
"dominula"	200	88	1	1	0	1
"dominula"	200	89	3	3	1	1
"dominula"	200	90	1	1	0	1
"dominula"	200	91	3	3	0	2
"dominula"	200	92	2	2	0	2
"dominula"	200	93	2	2	0	1
"dominula"	200	94	1	1	0	1
"dominula"	200	95	2	2	0	2
"dominula"	200	96	2	2	0	2
"dominula"	200	97	3	3	0	0
"dominula"	200	98	5	5	1	2
"dominula"	200	99	2	2	0	1
"dominula"	200	100	4	4	0	1
"dominula"	200	101	2	2	0	2
"dominula"	200	102	3	3	0	1
"dominula"	200	103	3	3	0	3
"dominula"	200	104	0	0	0	0
"dominula"	200	105	3	3	0	3
"dominula"	200	106	4	4	0	2
"dominula"	200	107	2	2	0	2
"dominula"	200	108	1	1	0	1
"dominula"	200	109	1	1	0	1
"dominula"	200	110	2	2	0	1
"dominula"	200	111	0	0	0	0
"dominula"	200	112	1	1	0	1
"dominula"	200	113	4	4	0	3
"dominula"	200	114	3	3	0	2
"dominula"	200	115	3	3	0	2
"dominula"	200	116	1	1	0	1
"dominula"	200	117	3	3	0	2
"dominula"	200	118	3	3	0	2
"dominula"	200	119	4	4	0	2
"dominula"	200	120	1	1	0	1
"dominula"	200	121	3	3	0	3
"dominula"	200	122	4	4	0	3
"dominula"	200	123	2	2	0	2
"dominula"	200	124	2	2	0	1
"dominula"	200	125	1	1	0	1
"dominula"	200	126	1	1	0	1
"dominula"	200	127	1	1	0	1
"dominula"	200	128	2	2	0	2
"dominula"	200	129	3	3	0	2
"dominula"	200	130	2	2	0	2
"dominula"	200	131	1	1	0	1
"dominula"	200	132	2	2	0	1
"dominula"	200	133	2	2	1	1
"dominula"	200	134	3	3	0	1
"dominula"	200	135	4	4	0	2
"dominula"	200	136	2	2	0	2
"dominula"	200	137	0	0	0	0
"dominula"	200	138	1	1	0	1
"dominula"	200	139	3	3	0	3
"dominula"	200	140	2	2	0	2
"dominula"	200	141	3	3	0	2
"dominula"	200	142	1	1	0	1
"dominula"	200	143	3	3	0	2
"dominula"	200	144	2	2	0	1
"dominula"	200	145	1	1	0	1
"dominula"	200	146	2	2	1	1
"dominula"	200	147	1	1	0	1
"dominula"	200	148	2	2	0	1
"dominula"	200	149	2	2	0	1
"dominula"	200	150	1	1	0	1
"dominula"	200	151	0	0	0	0
"dominula"	200	152	2	2	0	2
"dominula"	200	153	1	1	0	1
"dominula"	200	154	3	3	0	1
"dominula"	200	155	2	2	0	1
"dominula"	200	156	0	0	0	0
"dominula"	200	157	2	2	0	2
"dominula"	200	158	3	3	0	2
"dominula"	200	159	1	1	0	1
"dominula"	200	160	5	5	0	4
"dominula"	200	161	3	3	0	2
"dominula"	200	162	2	2	0	1
"dominula"	200	163	1	1	0	1
"dominula"	200	164	1	1	0	0
"dominula"	200	165	3	3	0	3
"dominula"	200	166	3	3	0	2
"dominula"	200	167	3	3	0	2
"dominula"	200	168	2	2	0	2
"dominula"	200	169	2	2	0	2
"dominula"	200	170	2	2	0	2
"dominula"	200	171	2	2	0	2
"dominula"	200	172	1	1	0	1
"dominula"	200	173	1	1	0	1
"dominula"	200	174	1	1	0	1
"dominula"	200	175	1	1	0	1
"dominula"	200	176	2	2	0	2
"dominula"	200	177	1	1	0	1
"dominula"	200	178	2	2	0	1
"dominula"	200	179	1	1	0	1
"dominula"	200	180	2	2	0	1
"dominula"	200	181	2	2	0	2
"dominula"	200	182	2	2	0	2
"dominula"	200	183	1	1	0	0
"dominula"	200	184	1	1	0	1
"dominula"	200	185	3	3	0	3
"dominula"	200	186	3	3	1	2
"dominula"	200	187	2	2	0	1
"dominula"	200	188	2	2	0	2
"dominula"	200	189	0	0	0	0
"dominula"	200	190	1	1	0	1
"dominula"	200	191	1	1	0	1
"dominula"	200	192	1	1	0	1
"dominula"	200	193	1	1	0	1
"dominula"	200	194	2	2	0	0
"dominula"	200	195	3	3	0	3
"dominula"	200	196	2	2	0	2
"dominula"	200	197	2	2	0	2
"dominula"	200	198	2	2	0	2
"dominula"	200	199	2	2	0	2
"dominula"	200	200	2	2	0	2
